feature,id,X,Y
E,10312,33452216.68,3098397.645
A,10313,33429562.79,3098441.731
E,10314,33437289.7,3098507.422
E,10315,33446486.7,3098683.919
E,10316,33440210.54,3098732.697
D,10317,33425922.25,3098201.617
E,10318,33440315.03,3098628.062
E,10319,33452948.98,3098557.822
A,10320,33418534.5,3098550.906
A,10321,33427059.79,3098632.216
F,10322,33428475.16,3098298.768
D,10323,33419759.76,3098786.252
E,10324,33444496.64,3098728.064
E,10325,33445380.86,3098663.977
F,10326,33435431.49,3098636.884
F,10327,33431036.83,3098559.933
E,10328,33436744.27,3098728.755
F,10329,33460698.18,3098900.67
E,10330,33452376.45,3098745.277
F,10331,33460043,3098734.137
E,10332,33425557.51,3098762.847
E,10333,33453998.57,3098826.276
D,10334,33416905.43,3098861.893
D,10335,33424108.92,3098458.657
E,10336,33417503.91,3098471.435
F,10337,33459233.85,3098723.416
E,10338,33445868.98,3098697.204
F,10339,33459562.65,3098836.278
E,10340,33444136.57,3098897.148
D,10341,33420292.72,3098639.067
A,10342,33415918.57,3099220.288
E,10343,33453535.14,3098819.474
A,10344,33430206.5,3098556.4
F,10345,33458690.43,3098957.146
D,10346,33442054.23,3098490.72
E,10347,33454862.14,3098802.455
E,10348,33456261.89,3099004.528
E,10349,33446860.01,3099181.808
F,10350,33457863.82,3099049.726
D,10351,33423024.41,3098640.274
F,10352,33430577.96,3098802.919
F,10353,33428216.35,3098832.46
E,10354,33436104.22,3098994.008
E,10355,33453169.63,3098770.371
F,10356,33418949.76,3098990.07
D,10357,33440165.9,3099025.108
E,10358,33455293.03,3098927.833
F,10359,33429742.94,3098989.917
D,10360,33423545,3098537.735
A,10361,33438456.49,3098955.714
F,10362,33457217.68,3099146.513
E,10363,33446219.61,3099109.293
A,10364,33427727.37,3099110.225
E,10365,33441046.28,3098956.318
E,10366,33455735.6,3099123.348
D,10367,33422633.58,3099155.748
E,10368,33426538.14,3099055.859
E,10369,33440749.23,3099237.014
D,10370,33452066.58,3099207.187
E,10371,33444579.08,3099195.478
A,10372,33425103.25,3098850.391
A,10373,33420736.37,3098972.305
F,10374,33419965.21,3098548.844
A,10375,33439776.54,3099451.667
A,10376,33421288.16,3099427.674
A,10377,33418358.14,3099012.813
A,10378,33425858.11,3099370.373
E,10379,33450962.03,3099174.721
F,10380,33430115.09,3099492.03
F,10381,33419551.92,3099058.669
E,10382,33439756.74,3099117.255
F,10383,33435297.34,3099298.07
E,10384,33446013.18,3099464.012
E,10385,33454816.27,3099402.34
A,10386,33439245.6,3099169.403
D,10387,33424735.43,3099142.925
E,10388,33456834.18,3099523.231
E,10389,33445044.68,3099377.818
B,10390,33434314.4,3099505.158
B,10391,33434700.7,3099301.078
E,10392,33453696.06,3099343.917
D,10393,33423907.33,3099228.755
E,10394,33454019.09,3099433.969
F,10395,33419194.42,3099357.992
D,10396,33440279.1,3099627.778
A,10397,33427962.96,3099541.331
E,10398,33436765.33,3099270.907
E,10399,33447294.7,3099617.592
F,10400,33457191.23,3099748.966
F,10401,33457941.41,3099583.839
A,10402,33438900.85,3099546.256
F,10403,33458550.34,3099721.107
D,10404,33451452.58,3099668.02
B,10405,33428877.36,3099570.764
F,10406,33429195.91,3099219.961
F,10407,33452821.12,3099775.027
A,10408,33420094.35,3099574.939
D,10409,33419161.81,3099774.033
B,10410,33434052.55,3099789.106
E,10411,33445704.63,3099648.088
E,10412,33445353.22,3099650.07
J,10413,33444299.49,3099580.513
D,10414,33441004.72,3099779.118
E,10415,33454306.98,3099683.823
E,10416,33437145.03,3099651.782
E,10417,33455314.9,3099587.478
A,10418,33421674.5,3099689.038
A,10419,33416808.24,3099589.301
D,10420,33426778.47,3099755.463
D,10421,33437664.48,3099190.261
E,10422,33423145.2,3099798.219
F,10423,33435917.03,3099751.872
D,10424,33416554.08,3099524.468
B,10425,33431587.12,3099544.214
B,10426,33431149.6,3099623.607
E,10427,33419543.38,3100036.385
A,10428,33424517.27,3099778.696
A,10429,33428350.31,3099912.717
F,10430,33434908.48,3100009.071
E,10431,33418703.12,3099816.512
E,10432,33455644.17,3099887.509
A,10433,33417948.05,3099498.174
E,10434,33446663.8,3100080.303
D,10435,33453242.91,3100030.458
B,10436,33430603.14,3099873.379
E,10437,33439940.97,3099914.345
D,10438,33420653.05,3100077.014
D,10439,33423920.44,3099817.658
D,10440,33421602.15,3100103.197
D,10441,33438312.5,3099734.201
E,10442,33446159.71,3100086.172
E,10443,33424678.54,3100408.007
D,10444,33451523.28,3100387.204
A,10445,33425993.7,3099982.884
C,10446,33452770.93,3100031.836
E,10447,33454617.89,3099989.344
E,10448,33445793.25,3100055.924
D,10449,33425163.72,3100096.98
E,10450,33436700.45,3100153.613
B,10451,33430008.36,3100111.323
A,10452,33423411.27,3100063.003
F,10453,33458476.6,3100337.427
B,10454,33429443.31,3100205.856
J,10455,33442224.82,3100225.172
D,10456,33426448.13,3100381.378
E,10457,33422935.06,3100550.995
F,10458,33455002.33,3100247.956
D,10459,33445047.94,3100164.501
D,10460,33438214.49,3100143.714
E,10461,33457170.06,3100390.667
E,10462,33446183.94,3100466.794
E,10463,33441047.21,3100410.653
E,10464,33452361.77,3100332.929
E,10465,33457368.97,3100160.043
D,10466,33452050.8,3100040.175
F,10467,33457902.01,3100381.36
F,10468,33429236.57,3100414.984
D,10469,33441626.11,3100207.059
E,10470,33419508.58,3100443.186
E,10471,33423757.65,3100358.918
D,10472,33439280.38,3100241.828
E,10473,33455695.5,3100317.819
A,10474,33417470.22,3100525.442
A,10475,33427307.76,3100063.159
E,10476,33456168.68,3100356.813
E,10477,33426815.47,3100425.787
D,10478,33440405.36,3100407.384
D,10479,33437710.18,3100240.995
F,10480,33453704.96,3100483.007
D,10481,33417153.36,3100365.087
F,10482,33428652.27,3100556.111
E,10483,33452715.11,3100630.217
D,10484,33422110.06,3100829.605
D,10485,33426891.49,3100886.79
F,10486,33454324.7,3100832.643
F,10487,33453282.76,3100933.386
E,10488,33443186.01,3100723.999
A,10489,33422347.86,3100521.256
E,10490,33439985.83,3100704.225
E,10491,33445238.8,3100673.501
F,10492,33435615.09,3100723.273
J,10493,33442927.01,3100766.441
B,10494,33430841.16,3100666.99
A,10495,33416796.58,3100199.898
F,10496,33427928.34,3100506.631
E,10497,33446298.49,3100789.629
E,10498,33419861.33,3100849.35
D,10499,33452092.96,3100973.255
F,10500,33455280.3,3100854.47
E,10501,33451883.21,3100746.152
B,10502,33430382.12,3100847.739
D,10503,33441966.66,3100901.411
C,10504,33456601.33,3100812.199
E,10505,33441124.96,3100971.533
F,10506,33427522.49,3101003.615
E,10507,33445527.41,3100914.229
F,10508,33434877.98,3100670.681
A,10509,33418249.28,3100725.277
E,10510,33457529.24,3100944.105
E,10511,33452634.92,3101188.236
D,10512,33424887.13,3100707.614
E,10513,33455794.05,3100914.122
A,10514,33421075.7,3100929.457
E,10515,33442882.21,3101224.432
C,10516,33456415.17,3100520.467
B,10517,33429875.4,3100982.376
D,10518,33438670.08,3100707.94
C,10519,33454632.64,3101239.202
A,10520,33423491.51,3100866.262
D,10521,33425605.23,3100816.214
J,10522,33444416.43,3101246.231
A,10523,33426208.15,3100887.212
A,10524,33422786.14,3100875.706
E,10525,33425401.65,3101055.589
F,10526,33452882.43,3101397.168
E,10527,33424573.36,3101046.233
D,10528,33443629.11,3101091.771
E,10529,33418883.34,3100919.865
F,10530,33453491.97,3101350.485
C,10531,33456948.54,3101167.53
E,10532,33446781.84,3101325.186
F,10533,33434722.09,3101092.436
E,10534,33446553.71,3101155.664
E,10535,33438169.17,3101095.639
D,10536,33439533.11,3101178.825
D,10537,33440350.35,3101421.382
E,10538,33420070.47,3101243.602
F,10539,33428471.77,3101325.559
F,10540,33427623.25,3101465.694
D,10541,33438902.58,3101238.537
E,10542,33445535.72,3101383.998
E,10543,33441157.37,3101473.233
F,10544,33429521.27,3101372.56
A,10545,33420731.2,3101564.497
A,10546,33417967.55,3101585.465
F,10547,33426829.46,3101229.301
A,10548,33455525.2,3101699.027
E,10549,33444059.82,3101343.367
E,10550,33443190.24,3101462.785
E,10551,33447162.51,3101499.012
C,10552,33455340.8,3101590.581
E,10553,33440111.47,3101426.621
E,10554,33436365.69,3101294.285
E,10555,33453000.23,3101660.315
E,10556,33437383.21,3100993.305
D,10557,33446632.4,3101715.421
C,10558,33456023.24,3101646.359
C,10559,33454794.33,3101683.925
F,10560,33428924.94,3101435.826
F,10561,33434610.57,3101589.28
C,10562,33456452.39,3101613.638
D,10563,33442019.67,3101610.104
D,10564,33446157.76,3101504.456
E,10565,33424607.86,3101581.828
E,10566,33425394.15,3101543.545
E,10567,33451936.02,3101400.004
E,10568,33452578.21,3101826.56
E,10569,33435699.33,3101471.411
D,10570,33427341.2,3101774.429
E,10571,33441081.94,3101879.871
E,10572,33447283.91,3101817.23
F,10573,33454346.78,3101631.826
D,10574,33419316.74,3101991.303
A,10575,33418669.15,3101507.166
C,10576,33457255.2,3101714.272
D,10577,33446754.06,3102011.124
A,10578,33423901.98,3101432.816
D,10579,33440515,3101960.905
F,10580,33437941.92,3101780.063
E,10581,33443606.09,3101818.28
E,10582,33444403.96,3101787.914
D,10583,33438398.37,3101913.459
E,10584,33453788.94,3101736.509
E,10585,33427357.43,3102004.164
E,10586,33419664.24,3101839.253
D,10587,33424286.82,3101914.888
F,10588,33437075.85,3101362.935
D,10589,33439478.2,3101898.045
E,10590,33444859.06,3101986.385
A,10591,33416394.63,3102439.161
E,10592,33420237.87,3101981.062
A,10593,33428427.32,3102089.543
F,10594,33455615.92,3102025.379
E,10595,33450930.67,3102318.86
F,10596,33429694.67,3101982.389
D,10597,33438906.19,3101974.263
D,10598,33425072.47,3102294.795
E,10599,33441501.31,3102228.179
D,10600,33452262.21,3102237.691
F,10601,33435090.72,3102105.568
A,10602,33425520.55,3101944.017
D,10603,33442246.43,3102232.295
E,10604,33439978.32,3102129.25
E,10605,33453063.23,3102132.917
E,10606,33418906.06,3102004.679
E,10607,33443838.5,3102346.291
A,10608,33417255.37,3101985.28
E,10609,33445895.19,3102047.492
E,10610,33447252.36,3102381.537
E,10611,33447856.6,3102507.491
E,10612,33426972.68,3102116.661
E,10613,33426054.37,3101798.084
F,10614,33436776.82,3101706.113
F,10615,33436381.2,3102205.312
F,10616,33429094.02,3102183.279
F,10617,33454991.06,3102267.751
D,10618,33421006.04,3102362.051
J,10619,33444016.48,3102272.566
D,10620,33421804.16,3102001.895
C,10621,33457031.47,3102578.088
F,10622,33437978.36,3102349.246
F,10623,33454503.75,3102381.682
D,10624,33440130.89,3102447.259
E,10625,33446399.39,3102390.096
E,10626,33451517.54,3102540.681
A,10627,33421596.93,3102480.808
D,10628,33439221.64,3102518.798
E,10629,33426502.84,3102358.755
A,10630,33418388.41,3102324.555
E,10631,33453086.47,3102660.539
D,10632,33441489.92,3102644.769
E,10633,33445111.52,3102408.137
F,10634,33435842.29,3102302.455
B,10635,33456130.54,3102363.962
E,10636,33452412.37,3102605.335
E,10637,33451862.74,3102734.802
A,10638,33427833.99,3102167.13
E,10639,33418537.93,3102767.252
B,10640,33456661.91,3102357.876
A,10641,33420453.58,3102327.2
A,10642,33415593.76,3102496.169
E,10643,33439522.68,3102703.867
E,10644,33428638.62,3102600.339
D,10645,33426746.22,3102438.645
A,10646,33418059.54,3102650.933
E,10647,33419258.96,3102493.125
D,10648,33442803.53,3102699.377
A,10649,33419761.13,3102741.14
E,10650,33447059.75,3102548.52
D,10651,33417517.9,3102706.261
F,10652,33434242.36,3102177.994
F,10653,33437480.49,3102626.053
E,10654,33452399.9,3102935.237
F,10655,33454112.34,3102720.947
E,10656,33444367.24,3102731.632
D,10657,33424438.13,3102463.952
D,10658,33422355.14,3102348.744
E,10659,33453638.58,3102626.106
D,10660,33439678.44,3102820.492
E,10661,33440598.65,3102604.561
E,10662,33446941.61,3103014.787
D,10663,33415542.55,3102872.023
E,10664,33441387.72,3102734.573
E,10665,33445496.26,3102714.99
E,10666,33418247.33,3103093.271
A,10667,33420714.95,3102858.586
E,10668,33438446.86,3102719.545
E,10669,33425459.25,3102829.124
E,10670,33430352.41,3102964.001
A,10671,33416179.78,3103008.329
D,10672,33425918.21,3103013.264
A,10673,33421498.02,3103033.248
F,10674,33435499.89,3102906.587
F,10675,33434886.26,3102818.908
A,10676,33429680.24,3102694.305
E,10677,33446166.97,3103032.138
E,10678,33426337.64,3102916.762
F,10679,33453473.43,3103083.043
E,10680,33444666.01,3103100.308
A,10681,33427742.32,3103178.808
D,10682,33442180.73,3102975.038
E,10683,33426804.37,3103202.947
E,10684,33421776.26,3103262.245
F,10685,33434332.62,3103037.937
E,10686,33445843.75,3103098.251
E,10687,33437425.08,3103063.217
E,10688,33417880.69,3103234.145
F,10689,33445169.28,3103267.95
A,10690,33428982.08,3103169.252
B,10691,33456674.16,3103118.006
E,10692,33441027.08,3103180.518
D,10693,33423070.57,3103165.728
F,10694,33436286.57,3103112.433
E,10695,33453116.33,3103249.541
E,10696,33439069.18,3102969.551
D,10697,33425196.69,3103452.309
A,10698,33420224.37,3103366.183
F,10699,33455005.05,3103101.356
E,10700,33424716.87,3103198.791
D,10701,33423873.04,3102912.204
E,10702,33418487.43,3103401.916
B,10703,33457181.55,3103419.664
A,10704,33430023,3103128.654
E,10705,33440356.75,3103190.364
D,10706,33425909.83,3103585.849
B,10707,33455924.3,3103059.023
E,10708,33419068.7,3103262.467
F,10709,33455448.02,3103016.974
D,10710,33453917.23,3103430.26
E,10711,33430299.05,3103680.825
D,10712,33417763.04,3103597.99
D,10713,33424105.02,3103474.984
A,10714,33416467.88,3103469.67
D,10715,33418887.92,3103405.331
F,10716,33445602.73,3103553.654
A,10717,33428027.44,3103587.274
A,10718,33421711.49,3103484.301
F,10719,33453425.48,3103687.393
E,10720,33446864.09,3103476.746
E,10721,33424885.46,3103710.961
E,10722,33452732.15,3103571.033
F,10723,33456458.45,3103736.478
E,10724,33426245.34,3103531.391
E,10725,33439813.52,3103339.687
A,10726,33427080.49,3103124.724
D,10727,33424346.74,3103826.86
D,10728,33440866.51,3103583.942
E,10729,33437562.8,3103570.024
F,10730,33436126.25,3103608.877
E,10731,33439462.4,3103669.16
E,10732,33436924.04,3103318.579
A,10733,33428341.64,3103808.494
D,10734,33423201.36,3103565.717
E,10735,33423879.34,3103929.795
E,10736,33438692.25,3103525.389
A,10737,33439940.07,3103886.963
A,10738,33416814.69,3103883.088
E,10739,33444622.99,3103681.792
D,10740,33452575.43,3103971.238
E,10741,33454525.29,3103652.211
A,10742,33429410.72,3103826.845
F,10743,33445507.71,3103995.519
E,10744,33418055.03,3103868.188
E,10745,33438299.01,3103824.915
J,10746,33442495.12,3103836.624
F,10747,33444727.93,3104088.006
A,10748,33424875.79,3104015.711
F,10749,33455560.6,3103838.762
F,10750,33454173.45,3103547.508
E,10751,33417529.27,3103933.128
A,10752,33428644.07,3103966.719
E,10753,33454868.66,3103933.735
A,10754,33418335.97,3103863.603
A,10755,33426284.31,3104088.995
D,10756,33439674.92,3104134.566
A,10757,33427567.24,3104043.867
F,10758,33435850.18,3103998.506
E,10759,33423073.46,3104110.218
E,10760,33422259.18,3103765.151
A,10761,33427009.33,3103973.705
C,10762,33436395.81,3104205.182
E,10763,33451905.56,3104054.431
E,10764,33425689.23,3103809.729
F,10765,33456583.26,3104117.201
A,10766,33420761.07,3103992.556
E,10767,33424138.39,3104101.508
D,10768,33453253.93,3104064.678
E,10769,33454211.41,3104254.637
A,10770,33421980.01,3104148.569
E,10771,33453674.47,3104299.041
D,10772,33420014.79,3103628.65
I,10773,33432927.27,3104324.642
E,10774,33423633.03,3104375.183
E,10775,33436841.28,3104095.722
D,10776,33427846.61,3104308.845
A,10777,33419094.31,3104289.684
E,10778,33428187.29,3104383.986
E,10779,33439121.75,3104199.636
A,10780,33419860.13,3104422.941
E,10781,33438316.75,3104284.715
E,10782,33417751.93,3104521.502
B,10783,33457261.46,3104134.706
E,10784,33428769.24,3104500.057
E,10785,33452875.28,3104310.373
E,10786,33417359.79,3104442.634
E,10787,33446112.05,3104332.47
E,10788,33425387.66,3104307.32
A,10789,33429948.87,3104321.705
F,10790,33444994.83,3104488.501
D,10791,33441072.29,3104626.857
E,10792,33443768.5,3104186.002
E,10793,33442621.08,3104366.508
E,10794,33439385.46,3104641.457
D,10795,33440091.61,3104391.086
E,10796,33452233.86,3104524.172
E,10797,33444153.21,3104229.597
A,10798,33418602.01,3104652.507
E,10799,33441945.94,3104504.623
E,10800,33424904.06,3104408.666
D,10801,33430311.62,3104025.633
F,10802,33435867.29,3104469.227
D,10803,33429191.13,3104467.739
E,10804,33419908.45,3104104.239
B,10805,33457580.9,3104460.84
A,10806,33427180.74,3104510.998
B,10807,33435411.41,3104623.052
D,10808,33440126.48,3104754.083
E,10809,33455807.83,3104473.089
F,10810,33437918.5,3104490.614
B,10811,33431723.76,3104724.664
D,10812,33440549.82,3104817.26
E,10813,33424396.39,3104707.563
A,10814,33427844.18,3104680.902
D,10815,33423171.46,3104707.852
E,10816,33446354.93,3104793.148
F,10817,33437480.09,3104530.452
E,10818,33424164.03,3104494.865
E,10819,33444692.8,3104786.918
E,10820,33454864.56,3104649.351
D,10821,33422381.86,3104722.192
E,10822,33450724.53,3104952.019
A,10823,33420689.07,3104805.803
I,10824,33433039.19,3104746.02
E,10825,33443000.68,3104672.624
F,10826,33431094.55,3104730.069
E,10827,33439927.98,3105015.54
D,10828,33430460.07,3104936.356
A,10829,33428381.23,3104978.328
E,10830,33439279.38,3105106.627
F,10831,33437103.43,3104846.873
A,10832,33418234.07,3104893.817
A,10833,33421113.2,3104821.101
E,10834,33417517.94,3105072.106
A,10835,33440383.1,3105220.724
B,10836,33432771.72,3104860.782
A,10837,33429634.95,3104951.786
E,10838,33444776.51,3105081.645
A,10839,33425201.12,3104837.273
A,10840,33426175.49,3104863.258
E,10841,33417798.42,3105386.745
J,10842,33450028.12,3105198.559
D,10843,33441806.27,3105017.364
E,10844,33443346.53,3105024.878
E,10845,33445196.19,3105253.599
F,10846,33456630.16,3104895.901
F,10847,33436602.19,3104994.47
F,10848,33455957.27,3105091.95
D,10849,33419655.8,3105033.243
E,10850,33452628.5,3105275.925
E,10851,33442318.63,3105230.757
D,10852,33419181.63,3105190.613
A,10853,33440023.11,3105345.691
D,10854,33421405.99,3105043.802
E,10855,33453112.42,3105064.905
J,10856,33449134.65,3105511.94
F,10857,33438625.18,3105174.392
D,10858,33421657.45,3104953.395
E,10859,33454420.88,3104974.111
F,10860,33435349.1,3105160.803
E,10861,33447107.67,3105426.967
F,10862,33446226.25,3105317.421
A,10863,33417228.12,3104787.573
F,10864,33436039.43,3105271.51
D,10865,33422748.07,3105366.694
E,10866,33450501.15,3105567.766
D,10867,33439514.54,3105557.175
J,10868,33449378.4,3105657.218
E,10869,33423963.96,3105378.373
A,10870,33425153.02,3105366.322
B,10871,33433056.79,3105469.312
E,10872,33451539.96,3105234.931
E,10873,33450048.02,3105558.055
D,10874,33422392.73,3105220.378
F,10875,33455570.41,3105406.577
F,10876,33432519.69,3105322.93
F,10877,33437907.91,3105355.471
E,10878,33446598.3,3105483.124
E,10879,33453301.44,3105761.115
D,10880,33422497.73,3105899.547
E,10881,33422158.44,3105755.444
J,10882,33448231.23,3105666.57
E,10883,33444563.83,3105687.721
E,10884,33439130.89,3105754.147
D,10885,33423233.34,3105308.366
E,10886,33450811.26,3105712.006
E,10887,33453662.73,3105211.285
A,10888,33429065.05,3105460.017
E,10889,33443908.93,3105586.54
F,10890,33437221.91,3105692.131
F,10891,33454605.76,3105595.398
E,10892,33443357.62,3105633.696
E,10893,33445278.57,3105688.679
F,10894,33432041.84,3105526.105
E,10895,33423267.55,3105779.058
E,10896,33454054.82,3105459.11
F,10897,33457408.2,3105549.918
F,10898,33457026.36,3105471.847
F,10899,33456333.49,3105769.778
A,10900,33418242.48,3105800.783
B,10901,33436556.26,3105856.504
A,10902,33421260.98,3105745.201
F,10903,33431582.82,3105688.543
B,10904,33433526.58,3105852.468
A,10905,33437849.98,3105973.108
A,10906,33429731.33,3106049.073
A,10907,33424150.54,3105676.55
E,10908,33445436.94,3105970.348
B,10909,33435831.23,3105966.475
E,10910,33447040.31,3105964.056
F,10911,33446468.75,3105965.95
F,10912,33430898.55,3105807.652
E,10913,33443794.68,3106128.93
D,10914,33419336.8,3105901.206
D,10915,33441811.82,3105982.137
E,10916,33451146.51,3106096.21
B,10917,33433788.25,3106269.215
D,10918,33430364.49,3105741.364
F,10919,33455228.29,3105732.016
D,10920,33448414.7,3106198.679
E,10921,33453034.91,3106007.359
E,10922,33451812.1,3105667.16
E,10923,33445598.36,3106246.62
E,10924,33447312.31,3106134.663
D,10925,33417827.75,3105394.858
F,10926,33454599.48,3106043.475
D,10927,33441547.49,3106312.126
E,10928,33438667.01,3106064.035
E,10929,33442767.68,3105924.568
E,10930,33442469.79,3106225.198
E,10931,33438126.74,3106099.449
E,10932,33447625.37,3106367.813
A,10933,33436536.32,3106320.151
C,10934,33433267.55,3106263.966
E,10935,33452349.76,3106287.411
D,10936,33438933.77,3106352.432
F,10937,33453723.43,3106377.08
E,10938,33452057.18,3106028.103
A,10939,33418661.78,3106379.852
F,10940,33431285.44,3106490.07
F,10941,33432506.59,3106356.609
E,10942,33447981.73,3106514.973
E,10943,33450597.08,3106575.287
A,10944,33429629.28,3106521.526
D,10945,33422618.91,3106306.599
D,10946,33428608.9,3106424.642
D,10947,33417489.79,3106371.656
D,10948,33419064.75,3106343.981
F,10949,33431253.34,3106800.375
J,10950,33449633.19,3106658.886
E,10951,33442084.15,3106596.028
D,10952,33428009.13,3106436.049
E,10953,33450005.67,3106731.144
D,10954,33429321.09,3106675.512
B,10955,33433284.76,3106667.652
E,10956,33443334.58,3106534.422
D,10957,33426807.61,3106613.673
D,10958,33422327.08,3106609.407
D,10959,33440541.95,3106642.729
E,10960,33445802.5,3106658.717
D,10961,33421952.7,3106469.379
D,10962,33420177.71,3106507.143
A,10963,33424109.09,3106634.577
D,10964,33439818.02,3106457.638
E,10965,33442587.16,3106878.659
D,10966,33439279.85,3106853.659
A,10967,33424719.57,3106563.749
E,10968,33444680.09,3106612.302
E,10969,33452831.8,3106644.326
D,10970,33427789.17,3106879.509
E,10971,33445069.16,3106778.263
E,10972,33444343.21,3106542.911
F,10973,33446463.17,3106709.537
E,10974,33445624.2,3106976.631
F,10975,33453995.58,3106751.111
F,10976,33432240.3,3106625.052
E,10977,33444062.88,3106811.058
E,10978,33451312.51,3106729.349
E,10979,33443611.01,3106896.656
D,10980,33417763.36,3106554.264
B,10981,33433035.45,3106923.48
F,10982,33436339.71,3106774.414
B,10983,33435871.22,3106775.722
F,10984,33435429.17,3106750.637
D,10985,33440049.94,3106864.087
D,10986,33419533.77,3106904.585
E,10987,33437436.89,3106598.722
B,10988,33454482.55,3107004.502
D,10989,33418626.08,3107043.392
D,10990,33430436.08,3106834.275
D,10991,33428785.51,3107154.935
D,10992,33429296.59,3107082.983
D,10993,33430073.62,3107101.095
F,10994,33432106.19,3107080.019
D,10995,33437782.9,3106997.193
F,10996,33436960.08,3106891.229
E,10997,33450853.68,3107052.576
F,10998,33451980.32,3106912.718
D,10999,33438583.48,3107054.594
F,11000,33431183.76,3107205.287
E,11001,33446884,3106985.121
E,11002,33442262.53,3107280.162
E,11003,33450469.51,3107250.003
A,11004,33425159.26,3107177.502
F,11005,33443333.34,3107337.536
D,11006,33420453.33,3107111.255
D,11007,33421063.96,3106915.728
D,11008,33441306.55,3107245.41
D,11009,33419909.26,3107432.952
D,11010,33418248.23,3107404.224
A,11011,33427984.13,3107338.101
E,11012,33448645.25,3106926.079
E,11013,33449245.3,3107403.506
D,11014,33440147.06,3107344.217
E,11015,33447246.88,3107171.375
A,11016,33426074.66,3107152.939
A,11017,33427047.62,3107413.058
F,11018,33446345.79,3107543.399
D,11019,33424045.81,3107545.852
A,11020,33424930.65,3107435.906
F,11021,33435150.33,3107402.995
D,11022,33440848.39,3107647.521
E,11023,33450040.61,3107342.072
F,11024,33444468.61,3107464.326
F,11025,33445685.83,3107452.633
E,11026,33430253.39,3107613.039
F,11027,33450953.13,3107548.925
F,11028,33452062.41,3107309.012
D,11029,33437932.82,3107635.263
A,11030,33429352.08,3107698.436
F,11031,33442204.66,3107728.904
E,11032,33448037.05,3107258.272
E,11033,33442777.58,3107687.024
F,11034,33448842.76,3107760.737
E,11035,33449908.43,3107725.017
F,11036,33435722.5,3107627.862
F,11037,33445261.87,3107565.602
D,11038,33440268.23,3107779.691
D,11039,33421427.39,3107731.982
D,11040,33438657.32,3107640.876
F,11041,33436439.06,3107644.625
B,11042,33432414.31,3107640.92
F,11043,33452886.15,3107427.697
E,11044,33428044.9,3107799.328
F,11045,33444915.24,3107596.352
E,11046,33443964.88,3107723.746
E,11047,33427127.38,3108001.725
D,11048,33420826.75,3107692.996
F,11049,33436987.8,3107943.102
D,11050,33419628.85,3107797.421
B,11051,33451460.16,3107887.719
D,11052,33417547.86,3107400.862
C,11053,33452330.82,3107598.995
E,11054,33443359.94,3107848.604
D,11055,33422599.45,3107226.315
E,11056,33428715.74,3107726.781
E,11057,33444529.53,3108021.31
F,11058,33448298.05,3108112.191
D,11059,33429629.91,3108035.816
E,11060,33441588.44,3107792.961
E,11061,33445570.09,3107935.493
E,11062,33426119.34,3108061.599
F,11063,33435068.74,3108022.963
D,11064,33425262.47,3108000.02
D,11065,33418705.21,3107845.194
E,11066,33447260.63,3107793.465
D,11067,33423143.78,3107604.076
F,11068,33431628.85,3107961.065
D,11069,33430530.59,3108149
E,11070,33439172.19,3107939.174
F,11071,33431106.95,3107918.798
D,11072,33445687.67,3108193.815
D,11073,33417989.33,3108044.592
E,11074,33447698.75,3107756.879
D,11075,33418459.69,3108350.036
E,11076,33443656.13,3108266.713
F,11077,33452905.3,3107933.596
D,11078,33422696.22,3108231.915
D,11079,33424256.41,3108068.697
B,11080,33450588.53,3108139.497
F,11081,33448466.32,3108345.917
F,11082,33446614.28,3108356.265
D,11083,33444138.63,3108254.572
F,11084,33427953.15,3108349.069
E,11085,33446038.76,3108253.948
E,11086,33443099.49,3108358.135
D,11087,33419166.24,3108277.07
D,11088,33420310.44,3108007.683
F,11089,33451660.74,3108359.154
C,11090,33452602.42,3108565.003
D,11091,33429977.88,3108472.437
D,11092,33439649.35,3108222.73
D,11093,33445251.36,3108679.494
E,11094,33442038.11,3108297.365
E,11095,33441414.88,3108650.718
A,11096,33438243.04,3108378.496
F,11097,33436702.46,3108447.606
B,11098,33451647.57,3108715.652
F,11099,33446897.2,3108728.686
E,11100,33426987.75,3108538.785
C,11101,33447302.63,3108711.745
F,11102,33437375.44,3108544.975
F,11103,33448631.46,3108545.69
D,11104,33444940.52,3108520.939
D,11105,33440939.71,3108476.759
D,11106,33424474.58,3108528.904
F,11107,33450955,3108620.111
D,11108,33421708.74,3108721.162
F,11109,33432052.79,3108717.914
B,11110,33435897.68,3108451.812
D,11111,33418746.04,3108746.783
F,11112,33435075.85,3108682.496
F,11113,33435564.24,3108661.659
C,11114,33447596.71,3108817.698
E,11115,33443374.4,3108892.578
F,11116,33432277.04,3108225.764
E,11117,33425973.33,3108665.68
E,11118,33438361.25,3108877.659
E,11119,33437485.55,3108950.461
E,11120,33441550.59,3108980.855
F,11121,33450166.63,3108600.395
D,11122,33424897.43,3108745.475
D,11123,33428802.09,3108847.006
D,11124,33427272.17,3108913.834
D,11125,33423390.3,3108381.892
D,11126,33423792.61,3108698.407
F,11127,33446864.88,3109018.461
E,11128,33442587.45,3108900.256
F,11129,33446084,3109015.63
D,11130,33443818.47,3109011.279
D,11131,33425954.98,3109097.456
F,11132,33436595.01,3109052.253
A,11133,33429987.51,3109054.316
E,11134,33442393.74,3109032.811
